PC1,PC2,Segment
-0.07600421278906554,-0.2375400772841562,Engaged-Premium
1.4927499337064618,-2.8855801915341748,Delivery-Disappointed
-1.7504905643253108,0.5410764925447108,Budget-Regular
-1.1847043739597807,0.18935126806732724,Budget-Regular
2.2535247701971612,0.45450145448087376,Engaged-Premium
-2.406384332597879,0.0857379077275096,Budget-Regular
-0.6672900236637057,0.6288466414752355,Silent-Premium
-0.8310095556163978,0.10075743312457454,Budget-Regular
-0.23996357384483116,-0.8474574821147822,Engaged-Premium
-0.33905661836424067,0.13862906972817893,Silent-Premium
0.8273650383393741,1.2375015187352154,Silent-Premium
-1.9402926268134932,0.715979979837368,Budget-Regular
-0.515299771803434,0.9076068795595565,Silent-Premium
-1.274409930591021,-1.2511077768641106,Budget-Regular
-0.8253697638576921,-2.465450990084251,Delivery-Disappointed
-1.007753287602714,0.5765875585396054,Budget-Regular
-0.8500839826392499,-0.7897713935803478,Budget-Regular
0.6482059934900329,0.09348325848977758,Engaged-Premium
0.14912550006432373,-0.2732835186178207,Engaged-Premium
1.7578543222012992,1.7063743594877394,Silent-Premium
-0.17523188224195618,0.9522307428815552,Silent-Premium
0.8782783951667917,0.06283000881144056,Engaged-Premium
1.2266456492099056,-1.2283556994463212,Delivery-Disappointed
-0.6114422520507324,-1.6896559388766483,Delivery-Disappointed
0.42580067799474863,0.011132891840831771,Engaged-Premium
-0.9246591011990878,-0.7467485181725139,Budget-Regular
0.7604052372165114,0.8978898186011041,Silent-Premium
-2.302147638220714,-1.0501206468048419,Budget-Regular
1.7416572913805721,-0.4078057434745315,Bulk-Buyer
1.6392292963965394,0.09912137809096425,Engaged-Premium
-0.5114787258952875,0.7692884836833545,Silent-Premium
-0.24528126517525986,-0.4541547904333879,Engaged-Premium
1.080322388690035,0.8216903663102084,Engaged-Premium
-0.3608303576422714,0.6976116108636919,Silent-Premium
0.13138265170764782,-3.1521413429615786,Delivery-Disappointed
-0.9347554408701634,1.1019260126159232,Budget-Regular
1.374680564592642,1.0589003214599697,Silent-Premium
-0.3007137224036938,0.03174777536481543,Silent-Premium
-2.5248228310869982,-1.040482889030477,Budget-Regular
2.8331598855775604,-1.6905814653884972,Delivery-Disappointed
-3.7040033559175045,-0.5720918276833247,Budget-Regular
0.6712000102317457,-0.003309489159065739,Engaged-Premium
-0.3115650533744059,0.5132934259617496,Silent-Premium
0.5519372337063319,-0.6571539873001003,Engaged-Premium
-1.1923385877805408,0.07675131156342802,Budget-Regular
-0.42845224030646917,0.6296677526880935,Silent-Premium
0.5327695551738854,0.80980714458207,Silent-Premium
-1.3849468987986246,0.6982929995454555,Budget-Regular
-1.9895844078193607,0.7184153747813838,Budget-Regular
-0.5989586155298131,-1.4182212963727352,Bulk-Buyer
0.19379628234767055,1.055210670621284,Silent-Premium
-0.9539949699093885,0.8007096579331751,Engaged-Premium
-0.778365549680039,1.7798743246744209,Silent-Premium
0.34067262338695836,1.0712240578619665,Silent-Premium
0.3068719794377336,1.3373389322084643,Silent-Premium
0.26893139706477387,1.3602118462031025,Silent-Premium
1.4716002004174367,-1.296381397224427,Delivery-Disappointed
-1.4739866589453618,-0.4202963664774879,Budget-Regular
0.8821553767156887,1.1630725462095715,Silent-Premium
-0.6006737418676203,0.797613990896994,Silent-Premium
0.8157172603534507,-0.4844673165392378,Engaged-Premium
0.9832623351742769,0.7487129738570066,Silent-Premium
0.8220721096272242,-3.4581039866003858,Delivery-Disappointed
-0.43898791061760156,-0.5072735666652547,Engaged-Premium
0.5425902003750745,1.0090855386990403,Silent-Premium
1.1872203645912172,1.3359499155155696,Silent-Premium
0.5116958439154862,-3.069452331222388,Delivery-Disappointed
-0.11262364625253969,0.6252994399603258,Silent-Premium
-0.15334113752526374,1.658339265974473,Silent-Premium
0.16936070139226808,-0.8288803939468083,Delivery-Disappointed
-1.3117313180357497,-0.03218203412519341,Budget-Regular
-0.08166297283862307,-0.7025726456503992,Engaged-Premium
-2.82666149905815,0.10587694108081147,Budget-Regular
0.717409171023883,1.2316712581944371,Engaged-Premium
1.6749087709208073,0.9368339327768793,Silent-Premium
